Gear ID,4982,Type,Primary Material,Secondary Material,Background,Rarity,Normalized Rarity,Price,Final Price
4107,,Bracelet,Mithril,Topaz,Mines,4.57E+01,3.10,40,40 STX
4108,,Bracelet,Mithril,Topaz,Candy Land,5.30E+01,3.59,45,45 STX
4109,x,Bracelet,Mithril,Topaz,Nirvana,2.10E+02,14.21,150,150 STX
4110,,Bracelet,Mithril,Diamond,Woodland,5.74E+01,3.89,50,50 STX
4111,,Bracelet,Mithril,Diamond,Swamp,5.22E+01,3.54,45,45 STX
4112,,Bracelet,Mithril,Diamond,Ocean,4.98E+01,3.38,45,45 STX
4113,,Bracelet,Mithril,Diamond,Mines,5.33E+01,3.61,45,45 STX
4114,,Bracelet,Mithril,Diamond,Candy Land,6.18E+01,4.19,50,50 STX
4115,x,Bracelet,Mithril,Diamond,Nirvana,2.45E+02,16.58,175,175 STX
4116,x,Bracelet,Adamantite,NONE,Woodland,6.43E+01,4.36,55,55 STX
4117,,Bracelet,Adamantite,NONE,Swamp,5.85E+01,3.96,50,50 STX
4118,,Bracelet,Adamantite,NONE,Ocean,5.58E+01,3.78,50,50 STX
4119,,Bracelet,Adamantite,NONE,Mines,5.97E+01,4.05,50,50 STX
4120,,Bracelet,Adamantite,NONE,Candy Land,6.92E+01,4.69,55,55 STX
4121,x,Bracelet,Adamantite,NONE,Nirvana,2.74E+02,18.56,195,195 STX
4122,x,Bracelet,Adamantite,Ruby,Woodland,7.47E+01,5.07,60,60 STX
4123,,Bracelet,Adamantite,Ruby,Swamp,6.80E+01,4.61,55,55 STX
4124,,Bracelet,Adamantite,Ruby,Ocean,6.49E+01,4.40,55,55 STX
4125,,Bracelet,Adamantite,Ruby,Mines,6.94E+01,4.71,55,55 STX
4126,,Bracelet,Adamantite,Ruby,Candy Land,8.05E+01,5.46,65,65 STX
4127,x,Bracelet,Adamantite,Ruby,Nirvana,3.18E+02,21.59,225,225 STX
4128,x,Bracelet,Adamantite,Sapphire,Woodland,7.93E+01,5.38,65,65 STX
4129,,Bracelet,Adamantite,Sapphire,Swamp,7.22E+01,4.89,60,60 STX
4130,,Bracelet,Adamantite,Sapphire,Ocean,6.89E+01,4.67,55,55 STX
4131,,Bracelet,Adamantite,Sapphire,Mines,7.37E+01,4.99,60,60 STX
4132,,Bracelet,Adamantite,Sapphire,Candy Land,8.54E+01,5.79,70,70 STX
4133,x,Bracelet,Adamantite,Sapphire,Nirvana,3.38E+02,22.92,240,240 STX
4134,x,Bracelet,Adamantite,Emerald,Woodland,7.65E+01,5.19,60,60 STX
4135,,Bracelet,Adamantite,Emerald,Swamp,6.96E+01,4.72,55,55 STX
4136,,Bracelet,Adamantite,Emerald,Ocean,6.64E+01,4.50,55,55 STX
4137,,Bracelet,Adamantite,Emerald,Mines,7.11E+01,4.82,60,60 STX
4138,,Bracelet,Adamantite,Emerald,Candy Land,8.24E+01,5.59,65,65 STX
4139,x,Bracelet,Adamantite,Emerald,Nirvana,3.26E+02,22.10,230,230 STX
4140,x,Bracelet,Adamantite,Amethyst,Woodland,7.65E+01,5.19,60,60 STX
4141,,Bracelet,Adamantite,Amethyst,Swamp,6.96E+01,4.72,55,55 STX
4142,,Bracelet,Adamantite,Amethyst,Ocean,6.64E+01,4.50,55,55 STX
4143,,Bracelet,Adamantite,Amethyst,Mines,7.11E+01,4.82,60,60 STX
4144,,Bracelet,Adamantite,Amethyst,Candy Land,8.24E+01,5.59,65,65 STX
4145,x,Bracelet,Adamantite,Amethyst,Nirvana,3.26E+02,22.10,230,230 STX
4146,x,Bracelet,Adamantite,Topaz,Woodland,7.06E+01,4.78,60,60 STX
4147,,Bracelet,Adamantite,Topaz,Swamp,6.42E+01,4.35,55,55 STX
4148,,Bracelet,Adamantite,Topaz,Ocean,6.12E+01,4.15,50,50 STX
4149,,Bracelet,Adamantite,Topaz,Mines,6.55E+01,4.44,55,55 STX
4150,,Bracelet,Adamantite,Topaz,Candy Land,7.60E+01,5.15,60,60 STX
4151,x,Bracelet,Adamantite,Topaz,Nirvana,3.01E+02,20.38,215,215 STX
4152,x,Bracelet,Adamantite,Diamond,Woodland,8.23E+01,5.58,65,65 STX
4153,,Bracelet,Adamantite,Diamond,Swamp,7.49E+01,5.08,60,60 STX
4154,,Bracelet,Adamantite,Diamond,Ocean,7.14E+01,4.84,60,60 STX
4155,,Bracelet,Adamantite,Diamond,Mines,7.64E+01,5.18,60,60 STX
4156,,Bracelet,Adamantite,Diamond,Candy Land,8.86E+01,6.01,70,70 STX
4157,x,Bracelet,Adamantite,Diamond,Nirvana,3.51E+02,23.77,250,250 STX
4158,x,Bracelet,Dragon Scale,NONE,Woodland,4.74E+01,3.21,40,40 STX
4159,x,Bracelet,Dragon Scale,NONE,Swamp,4.31E+01,2.92,40,40 STX
4160,x,Bracelet,Dragon Scale,NONE,Ocean,4.12E+01,2.79,40,40 STX
4161,x,Bracelet,Dragon Scale,NONE,Mines,4.40E+01,2.99,40,40 STX
4162,x,Bracelet,Dragon Scale,NONE,Candy Land,5.11E+01,3.46,45,45 STX
4163,x,Bracelet,Dragon Scale,NONE,Nirvana,2.02E+02,13.70,145,145 STX
4164,x,Bracelet,Dragon Scale,Ruby,Woodland,6.42E+01,4.35,55,55 STX
4165,x,Bracelet,Dragon Scale,Ruby,Swamp,5.84E+01,3.96,50,50 STX
4166,x,Bracelet,Dragon Scale,Ruby,Ocean,5.57E+01,3.78,50,50 STX
4167,x,Bracelet,Dragon Scale,Ruby,Mines,5.96E+01,4.04,50,50 STX
4168,x,Bracelet,Dragon Scale,Ruby,Candy Land,6.91E+01,4.69,55,55 STX
4169,x,Bracelet,Dragon Scale,Ruby,Nirvana,2.74E+02,18.54,195,195 STX
4170,x,Bracelet,Dragon Scale,Sapphire,Woodland,6.81E+01,4.62,55,55 STX
4171,x,Bracelet,Dragon Scale,Sapphire,Swamp,6.20E+01,4.20,50,50 STX
4172,x,Bracelet,Dragon Scale,Sapphire,Ocean,5.91E+01,4.01,50,50 STX
4173,x,Bracelet,Dragon Scale,Sapphire,Mines,6.33E+01,4.29,55,55 STX
4174,x,Bracelet,Dragon Scale,Sapphire,Candy Land,7.34E+01,4.97,60,60 STX
4175,x,Bracelet,Dragon Scale,Sapphire,Nirvana,2.90E+02,19.68,205,205 STX
4176,x,Bracelet,Dragon Scale,Emerald,Woodland,6.57E+01,4.46,55,55 STX
4177,x,Bracelet,Dragon Scale,Emerald,Swamp,5.98E+01,4.05,50,50 STX
4178,x,Bracelet,Dragon Scale,Emerald,Ocean,5.71E+01,3.87,50,50 STX
4179,x,Bracelet,Dragon Scale,Emerald,Mines,6.11E+01,4.14,50,50 STX
4180,x,Bracelet,Dragon Scale,Emerald,Candy Land,7.08E+01,4.80,60,60 STX
4181,x,Bracelet,Dragon Scale,Emerald,Nirvana,2.80E+02,18.99,200,200 STX
4182,x,Bracelet,Dragon Scale,Amethyst,Woodland,6.57E+01,4.46,55,55 STX
4183,x,Bracelet,Dragon Scale,Amethyst,Swamp,5.98E+01,4.05,50,50 STX
4184,x,Bracelet,Dragon Scale,Amethyst,Ocean,5.71E+01,3.87,50,50 STX
4185,x,Bracelet,Dragon Scale,Amethyst,Mines,6.11E+01,4.14,50,50 STX
4186,x,Bracelet,Dragon Scale,Amethyst,Candy Land,7.08E+01,4.80,60,60 STX
4187,x,Bracelet,Dragon Scale,Amethyst,Nirvana,2.80E+02,18.99,200,200 STX
4188,x,Bracelet,Dragon Scale,Topaz,Woodland,6.06E+01,4.11,50,50 STX
4189,x,Bracelet,Dragon Scale,Topaz,Swamp,5.51E+01,3.74,45,45 STX
4190,x,Bracelet,Dragon Scale,Topaz,Ocean,5.26E+01,3.57,45,45 STX
4191,x,Bracelet,Dragon Scale,Topaz,Mines,5.63E+01,3.82,50,50 STX
4192,x,Bracelet,Dragon Scale,Topaz,Candy Land,6.53E+01,4.42,55,55 STX
4193,x,Bracelet,Dragon Scale,Topaz,Nirvana,2.58E+02,17.51,185,185 STX
4194,x,Bracelet,Dragon Scale,Diamond,Woodland,7.07E+01,4.79,60,60 STX
4195,x,Bracelet,Dragon Scale,Diamond,Swamp,6.43E+01,4.36,55,55 STX
4196,x,Bracelet,Dragon Scale,Diamond,Ocean,6.14E+01,4.16,50,50 STX
4197,x,Bracelet,Dragon Scale,Diamond,Mines,6.57E+01,4.45,55,55 STX
4198,x,Bracelet,Dragon Scale,Diamond,Candy Land,7.61E+01,5.16,60,60 STX
4199,x,Bracelet,Dragon Scale,Diamond,Nirvana,3.01E+02,20.42,215,215 STX
4200,,Bracelet,Platinum,NONE,Woodland,1.61E+04,1092.09,10930,10930 STX
4201,,Bracelet,Platinum,NONE,Swamp,1.47E+04,993.60,9945,9945 STX
4202,,Bracelet,Platinum,NONE,Ocean,1.40E+04,947.81,9490,9490 STX
4203,,Bracelet,Platinum,NONE,Mines,1.50E+04,1014.32,10155,10155 STX
4204,,Bracelet,Platinum,NONE,Candy Land,1.73E+04,1176.06,11770,11770 STX
4205,,Bracelet,Platinum,NONE,Nirvana,6.87E+04,4653.67,46545,46545 STX
4206,x,Bracelet,Platinum,Ruby,Woodland,1.18E+03,80.22,810,810 STX
4207,x,Bracelet,Platinum,Ruby,Swamp,1.08E+03,72.98,740,740 STX
4208,x,Bracelet,Platinum,Ruby,Ocean,1.03E+03,69.62,705,705 STX
4209,x,Bracelet,Platinum,Ruby,Mines,1.10E+03,74.50,755,755 STX
4210,x,Bracelet,Platinum,Ruby,Candy Land,1.27E+03,86.38,875,875 STX
4211,x,Bracelet,Platinum,Ruby,Nirvana,5.04E+03,341.82,3430,3430 STX
4212,x,Bracelet,Platinum,Sapphire,Woodland,1.26E+03,85.15,860,860 STX
4213,x,Bracelet,Platinum,Sapphire,Swamp,1.14E+03,77.47,785,785 STX
4214,x,Bracelet,Platinum,Sapphire,Ocean,1.09E+03,73.90,750,750 STX
4215,x,Bracelet,Platinum,Sapphire,Mines,1.17E+03,79.08,800,800 STX
4216,x,Bracelet,Platinum,Sapphire,Candy Land,1.35E+03,91.69,925,925 STX
4217,x,Bracelet,Platinum,Sapphire,Nirvana,5.35E+03,362.84,3640,3640 STX
4218,x,Bracelet,Platinum,Emerald,Woodland,1.21E+03,82.13,830,830 STX
4219,x,Bracelet,Platinum,Emerald,Swamp,1.10E+03,74.73,755,755 STX
4220,x,Bracelet,Platinum,Emerald,Ocean,1.05E+03,71.28,725,725 STX
4221,x,Bracelet,Platinum,Emerald,Mines,1.13E+03,76.28,775,775 STX
4222,x,Bracelet,Platinum,Emerald,Candy Land,1.30E+03,88.45,895,895 STX
4223,x,Bracelet,Platinum,Emerald,Nirvana,5.16E+03,349.99,3510,3510 STX
4224,x,Bracelet,Platinum,Amethyst,Woodland,1.21E+03,82.13,830,830 STX
4225,x,Bracelet,Platinum,Amethyst,Swamp,1.10E+03,74.73,755,755 STX
4226,x,Bracelet,Platinum,Amethyst,Ocean,1.05E+03,71.28,725,725 STX
4227,x,Bracelet,Platinum,Amethyst,Mines,1.13E+03,76.28,775,775 STX
4228,x,Bracelet,Platinum,Amethyst,Candy Land,1.30E+03,88.45,895,895 STX
4229,x,Bracelet,Platinum,Amethyst,Nirvana,5.16E+03,349.99,3510,3510 STX
4230,x,Bracelet,Platinum,Topaz,Woodland,1.12E+03,75.72,765,765 STX
4231,x,Bracelet,Platinum,Topaz,Swamp,1.02E+03,68.90,700,700 STX
4232,x,Bracelet,Platinum,Topaz,Ocean,9.70E+02,65.72,665,665 STX
4233,x,Bracelet,Platinum,Topaz,Mines,1.04E+03,70.33,715,715 STX
4234,x,Bracelet,Platinum,Topaz,Candy Land,1.20E+03,81.55,825,825 STX
4235,x,Bracelet,Platinum,Topaz,Nirvana,4.76E+03,322.68,3235,3235 STX
4236,,Bracelet,Platinum,Diamond,Woodland,1.30E+03,88.34,895,895 STX
4237,,Bracelet,Platinum,Diamond,Swamp,1.19E+03,80.37,815,815 STX
4238,,Bracelet,Platinum,Diamond,Ocean,1.13E+03,76.67,775,775 STX
4239,,Bracelet,Platinum,Diamond,Mines,1.21E+03,82.05,830,830 STX
4240,,Bracelet,Platinum,Diamond,Candy Land,1.40E+03,95.13,960,960 STX
4241,,Bracelet,Platinum,Diamond,Nirvana,5.55E+03,376.45,3775,3775 STX
4242,,Bracelet,Gold,NONE,Woodland,1.46E+04,992.47,9935,9935 STX
4243,,Bracelet,Gold,NONE,Swamp,1.33E+04,902.96,9040,9040 STX
4244,,Bracelet,Gold,NONE,Ocean,1.27E+04,861.34,8625,8625 STX
4245,,Bracelet,Gold,NONE,Mines,1.36E+04,921.79,9230,9230 STX
4246,,Bracelet,Gold,NONE,Candy Land,1.58E+04,1068.77,10700,10700 STX
4247,,Bracelet,Gold,NONE,Nirvana,6.24E+04,4229.14,42300,42300 STX
4248,,Bracelet,Gold,Ruby,Woodland,1.13E+03,76.47,775,775 STX
4249,,Bracelet,Gold,Ruby,Swamp,1.03E+03,69.57,705,705 STX
4250,,Bracelet,Gold,Ruby,Ocean,9.79E+02,66.37,675,675 STX
4251,,Bracelet,Gold,Ruby,Mines,1.05E+03,71.03,720,720 STX
4252,,Bracelet,Gold,Ruby,Candy Land,1.21E+03,82.35,835,835 STX
4253,x,Bracelet,Gold,Ruby,Nirvana,4.81E+03,325.86,3270,3270 STX
4254,,Bracelet,Gold,Sapphire,Woodland,1.20E+03,81.17,820,820 STX
4255,,Bracelet,Gold,Sapphire,Swamp,1.09E+03,73.85,750,750 STX
4256,,Bracelet,Gold,Sapphire,Ocean,1.04E+03,70.45,715,715 STX
4257,,Bracelet,Gold,Sapphire,Mines,1.11E+03,75.39,765,765 STX
4258,,Bracelet,Gold,Sapphire,Candy Land,1.29E+03,87.41,885,885 STX
4259,x,Bracelet,Gold,Sapphire,Nirvana,5.10E+03,345.89,3470,3470 STX
4260,,Bracelet,Gold,Emerald,Woodland,1.16E+03,78.30,795,795 STX
4261,,Bracelet,Gold,Emerald,Swamp,1.05E+03,71.24,720,720 STX
4262,,Bracelet,Gold,Emerald,Ocean,1.00E+03,67.95,690,690 STX
4263,,Bracelet,Gold,Emerald,Mines,1.07E+03,72.72,735,735 STX
4264,,Bracelet,Gold,Emerald,Candy Land,1.24E+03,84.32,855,855 STX
4265,x,Bracelet,Gold,Emerald,Nirvana,4.92E+03,333.65,3345,3345 STX
4266,,Bracelet,Gold,Amethyst,Woodland,1.16E+03,78.30,795,795 STX
4267,,Bracelet,Gold,Amethyst,Swamp,1.05E+03,71.24,720,720 STX
4268,,Bracelet,Gold,Amethyst,Ocean,1.00E+03,67.95,690,690 STX
4269,,Bracelet,Gold,Amethyst,Mines,1.07E+03,72.72,735,735 STX
4270,,Bracelet,Gold,Amethyst,Candy Land,1.24E+03,84.32,855,855 STX
4271,x,Bracelet,Gold,Amethyst,Nirvana,4.92E+03,333.65,3345,3345 STX
4272,,Bracelet,Gold,Topaz,Woodland,1.06E+03,72.19,730,730 STX
4273,,Bracelet,Gold,Topaz,Swamp,9.69E+02,65.68,665,665 STX
4274,,Bracelet,Gold,Topaz,Ocean,9.24E+02,62.65,635,635 STX
4275,,Bracelet,Gold,Topaz,Mines,9.89E+02,67.05,680,680 STX
4276,,Bracelet,Gold,Topaz,Candy Land,1.15E+03,77.74,785,785 STX
4277,x,Bracelet,Gold,Topaz,Nirvana,4.54E+03,307.61,3085,3085 STX
4278,,Bracelet,Gold,Diamond,Woodland,1.24E+03,84.22,850,850 STX
4279,,Bracelet,Gold,Diamond,Swamp,1.13E+03,76.62,775,775 STX
4280,,Bracelet,Gold,Diamond,Ocean,1.08E+03,73.09,740,740 STX
4281,,Bracelet,Gold,Diamond,Mines,1.15E+03,78.22,790,790 STX
4282,,Bracelet,Gold,Diamond,Candy Land,1.34E+03,90.69,915,915 STX
4283,x,Bracelet,Gold,Diamond,Nirvana,5.29E+03,358.87,3600,3600 STX
4284,,Crown,Iron,NONE,Woodland,2.29E+01,1.55,25,25 STX
4285,,Crown,Iron,NONE,Swamp,2.08E+01,1.41,25,25 STX
4286,,Crown,Iron,NONE,Ocean,1.98E+01,1.34,25,25 STX
4287,x,Crown,Iron,NONE,Mines,2.12E+01,1.44,25,25 STX
4288,,Crown,Iron,NONE,Candy Land,2.46E+01,1.67,25,25 STX
4289,,Crown,Iron,NONE,Nirvana,9.74E+01,6.60,75,75 STX
4290,,Crown,Iron,Ruby,Woodland,4.34E+01,2.94,40,40 STX
4291,,Crown,Iron,Ruby,Swamp,3.95E+01,2.68,35,35 STX
4292,,Crown,Iron,Ruby,Ocean,3.77E+01,2.55,35,35 STX
4293,x,Crown,Iron,Ruby,Mines,4.03E+01,2.73,35,35 STX
4294,,Crown,Iron,Ruby,Candy Land,4.67E+01,3.17,40,40 STX
4295,,Crown,Iron,Ruby,Nirvana,1.85E+02,12.54,135,135 STX
4296,,Crown,Iron,Sapphire,Woodland,4.61E+01,3.12,40,40 STX
4297,,Crown,Iron,Sapphire,Swamp,4.19E+01,2.84,40,40 STX
4298,,Crown,Iron,Sapphire,Ocean,4.00E+01,2.71,35,35 STX
4299,x,Crown,Iron,Sapphire,Mines,4.28E+01,2.90,40,40 STX
4300,,Crown,Iron,Sapphire,Candy Land,4.96E+01,3.36,45,45 STX
4301,,Crown,Iron,Sapphire,Nirvana,1.96E+02,13.31,145,145 STX
4302,,Crown,Iron,Emerald,Woodland,4.44E+01,3.01,40,40 STX
4303,,Crown,Iron,Emerald,Swamp,4.04E+01,2.74,35,35 STX
4304,,Crown,Iron,Emerald,Ocean,3.86E+01,2.61,35,35 STX
4305,x,Crown,Iron,Emerald,Mines,4.13E+01,2.80,40,40 STX
4306,,Crown,Iron,Emerald,Candy Land,4.79E+01,3.24,40,40 STX
4307,,Crown,Iron,Emerald,Nirvana,1.89E+02,12.84,140,140 STX
4308,,Crown,Iron,Amethyst,Woodland,4.44E+01,3.01,40,40 STX
4309,,Crown,Iron,Amethyst,Swamp,4.04E+01,2.74,35,35 STX
4310,,Crown,Iron,Amethyst,Ocean,3.86E+01,2.61,35,35 STX
4311,x,Crown,Iron,Amethyst,Mines,4.13E+01,2.80,40,40 STX
4312,,Crown,Iron,Amethyst,Candy Land,4.79E+01,3.24,40,40 STX
4313,,Crown,Iron,Amethyst,Nirvana,1.89E+02,12.84,140,140 STX
4314,,Crown,Iron,Topaz,Woodland,4.10E+01,2.78,40,40 STX
4315,,Crown,Iron,Topaz,Swamp,3.73E+01,2.53,35,35 STX
4316,,Crown,Iron,Topaz,Ocean,3.56E+01,2.41,35,35 STX
4317,x,Crown,Iron,Topaz,Mines,3.81E+01,2.58,35,35 STX
4318,,Crown,Iron,Topaz,Candy Land,4.41E+01,2.99,40,40 STX
4319,,Crown,Iron,Topaz,Nirvana,1.75E+02,11.84,130,130 STX
4320,,Crown,Iron,Diamond,Woodland,4.78E+01,3.24,40,40 STX
4321,,Crown,Iron,Diamond,Swamp,4.35E+01,2.95,40,40 STX
4322,,Crown,Iron,Diamond,Ocean,4.15E+01,2.81,40,40 STX
4323,x,Crown,Iron,Diamond,Mines,4.44E+01,3.01,40,40 STX
4324,,Crown,Iron,Diamond,Candy Land,5.15E+01,3.49,45,45 STX
4325,,Crown,Iron,Diamond,Nirvana,2.04E+02,13.81,150,150 STX
4326,,Crown,Vulcanic,NONE,Woodland,1.89E+02,12.82,140,140 STX
4327,,Crown,Vulcanic,NONE,Swamp,1.72E+02,11.66,125,125 STX
4328,,Crown,Vulcanic,NONE,Ocean,1.64E+02,11.13,120,120 STX
4329,,Crown,Vulcanic,NONE,Mines,1.76E+02,11.91,130,130 STX
4330,x,Crown,Vulcanic,NONE,Candy Land,2.04E+02,13.81,150,150 STX
4331,x,Crown,Vulcanic,NONE,Nirvana,8.06E+02,54.63,555,555 STX
4332,,Crown,Vulcanic,Ruby,Woodland,1.25E+02,8.46,95,95 STX
4333,,Crown,Vulcanic,Ruby,Swamp,1.14E+02,7.70,85,85 STX
4334,,Crown,Vulcanic,Ruby,Ocean,1.08E+02,7.35,85,85 STX
4335,,Crown,Vulcanic,Ruby,Mines,1.16E+02,7.86,90,90 STX
4336,x,Crown,Vulcanic,Ruby,Candy Land,1.34E+02,9.11,100,100 STX
4337,x,Crown,Vulcanic,Ruby,Nirvana,5.32E+02,36.07,370,370 STX
4338,,Crown,Vulcanic,Sapphire,Woodland,1.33E+02,8.98,100,100 STX
4339,,Crown,Vulcanic,Sapphire,Swamp,1.21E+02,8.17,90,90 STX
4340,,Crown,Vulcanic,Sapphire,Ocean,1.15E+02,7.80,90,90 STX
4341,,Crown,Vulcanic,Sapphire,Mines,1.23E+02,8.34,95,95 STX
4342,x,Crown,Vulcanic,Sapphire,Candy Land,1.43E+02,9.68,105,105 STX
4343,x,Crown,Vulcanic,Sapphire,Nirvana,5.65E+02,38.28,395,395 STX
4344,,Crown,Vulcanic,Emerald,Woodland,1.28E+02,8.67,95,95 STX
4345,,Crown,Vulcanic,Emerald,Swamp,1.16E+02,7.88,90,90 STX
4346,,Crown,Vulcanic,Emerald,Ocean,1.11E+02,7.52,85,85 STX
4347,,Crown,Vulcanic,Emerald,Mines,1.19E+02,8.05,90,90 STX
4348,x,Crown,Vulcanic,Emerald,Candy Land,1.38E+02,9.33,105,105 STX
4349,x,Crown,Vulcanic,Emerald,Nirvana,5.45E+02,36.93,380,380 STX
4350,,Crown,Vulcanic,Amethyst,Woodland,1.28E+02,8.67,95,95 STX
4351,,Crown,Vulcanic,Amethyst,Swamp,1.16E+02,7.88,90,90 STX
4352,,Crown,Vulcanic,Amethyst,Ocean,1.11E+02,7.52,85,85 STX
4353,,Crown,Vulcanic,Amethyst,Mines,1.19E+02,8.05,90,90 STX
4354,x,Crown,Vulcanic,Amethyst,Candy Land,1.38E+02,9.33,105,105 STX
4355,x,Crown,Vulcanic,Amethyst,Nirvana,5.45E+02,36.93,380,380 STX
4356,,Crown,Vulcanic,Topaz,Woodland,1.18E+02,7.99,90,90 STX
4357,,Crown,Vulcanic,Topaz,Swamp,1.07E+02,7.27,85,85 STX
4358,,Crown,Vulcanic,Topaz,Ocean,1.02E+02,6.93,80,80 STX
4359,,Crown,Vulcanic,Topaz,Mines,1.09E+02,7.42,85,85 STX
4360,x,Crown,Vulcanic,Topaz,Candy Land,1.27E+02,8.60,95,95 STX
4361,x,Crown,Vulcanic,Topaz,Nirvana,5.02E+02,34.05,350,350 STX
4362,,Crown,Vulcanic,Diamond,Woodland,1.38E+02,9.32,105,105 STX
4363,,Crown,Vulcanic,Diamond,Swamp,1.25E+02,8.48,95,95 STX
4364,,Crown,Vulcanic,Diamond,Ocean,1.19E+02,8.09,90,90 STX
4365,,Crown,Vulcanic,Diamond,Mines,1.28E+02,8.66,95,95 STX
4366,x,Crown,Vulcanic,Diamond,Candy Land,1.48E+02,10.04,110,110 STX
4367,x,Crown,Vulcanic,Diamond,Nirvana,5.86E+02,39.72,405,405 STX
4368,,Crown,Steel,NONE,Woodland,3.29E+01,2.23,30,30 STX
4369,,Crown,Steel,NONE,Swamp,2.99E+01,2.03,30,30 STX
4370,,Crown,Steel,NONE,Ocean,2.85E+01,1.93,30,30 STX
4371,,Crown,Steel,NONE,Mines,3.05E+01,2.07,30,30 STX
4372,,Crown,Steel,NONE,Candy Land,3.54E+01,2.40,35,35 STX
4373,x,Crown,Steel,NONE,Nirvana,1.40E+02,9.50,105,105 STX
4374,,Crown,Steel,Ruby,Woodland,5.21E+01,3.53,45,45 STX
4375,,Crown,Steel,Ruby,Swamp,4.74E+01,3.21,40,40 STX
4376,,Crown,Steel,Ruby,Ocean,4.52E+01,3.06,40,40 STX
4377,,Crown,Steel,Ruby,Mines,4.84E+01,3.28,45,45 STX
4378,,Crown,Steel,Ruby,Candy Land,5.61E+01,3.80,50,50 STX
4379,x,Crown,Steel,Ruby,Nirvana,2.22E+02,15.04,160,160 STX
4380,,Crown,Steel,Sapphire,Woodland,5.53E+01,3.75,45,45 STX
4381,,Crown,Steel,Sapphire,Swamp,5.03E+01,3.41,45,45 STX
4382,,Crown,Steel,Sapphire,Ocean,4.80E+01,3.25,45,45 STX
4383,,Crown,Steel,Sapphire,Mines,5.13E+01,3.48,45,45 STX
4384,,Crown,Steel,Sapphire,Candy Land,5.95E+01,4.03,50,50 STX
4385,x,Crown,Steel,Sapphire,Nirvana,2.35E+02,15.96,170,170 STX
4386,,Crown,Steel,Emerald,Woodland,5.33E+01,3.61,45,45 STX
4387,,Crown,Steel,Emerald,Swamp,4.85E+01,3.29,45,45 STX
4388,,Crown,Steel,Emerald,Ocean,4.63E+01,3.14,40,40 STX
4389,,Crown,Steel,Emerald,Mines,4.95E+01,3.36,45,45 STX
4390,,Crown,Steel,Emerald,Candy Land,5.74E+01,3.89,50,50 STX
4391,x,Crown,Steel,Emerald,Nirvana,2.27E+02,15.40,165,165 STX
4392,,Crown,Steel,Amethyst,Woodland,5.33E+01,3.61,45,45 STX
4393,,Crown,Steel,Amethyst,Swamp,4.85E+01,3.29,45,45 STX
4394,,Crown,Steel,Amethyst,Ocean,4.63E+01,3.14,40,40 STX
4395,,Crown,Steel,Amethyst,Mines,4.95E+01,3.36,45,45 STX
4396,,Crown,Steel,Amethyst,Candy Land,5.74E+01,3.89,50,50 STX
4397,x,Crown,Steel,Amethyst,Nirvana,2.27E+02,15.40,165,165 STX
4398,,Crown,Steel,Topaz,Woodland,4.91E+01,3.33,45,45 STX
4399,,Crown,Steel,Topaz,Swamp,4.47E+01,3.03,40,40 STX
4400,,Crown,Steel,Topaz,Ocean,4.27E+01,2.89,40,40 STX
4401,,Crown,Steel,Topaz,Mines,4.56E+01,3.09,40,40 STX
4402,,Crown,Steel,Topaz,Candy Land,5.29E+01,3.59,45,45 STX
4403,x,Crown,Steel,Topaz,Nirvana,2.09E+02,14.20,150,150 STX
4404,x,Crown,Steel,Diamond,Woodland,5.73E+01,3.89,50,50 STX
4405,x,Crown,Steel,Diamond,Swamp,5.22E+01,3.54,45,45 STX
4406,x,Crown,Steel,Diamond,Ocean,4.98E+01,3.37,45,45 STX
4407,x,Crown,Steel,Diamond,Mines,5.32E+01,3.61,45,45 STX
4408,x,Crown,Steel,Diamond,Candy Land,6.17E+01,4.19,50,50 STX
4409,x,Crown,Steel,Diamond,Nirvana,2.44E+02,16.56,175,175 STX
4410,,Crown,Black,NONE,Woodland,3.27E+01,2.22,30,30 STX
4411,,Crown,Black,NONE,Swamp,2.98E+01,2.02,30,30 STX
4412,,Crown,Black,NONE,Ocean,2.84E+01,1.93,30,30 STX
4413,,Crown,Black,NONE,Mines,3.04E+01,2.06,30,30 STX
4414,,Crown,Black,NONE,Candy Land,3.53E+01,2.39,35,35 STX
4415,x,Crown,Black,NONE,Nirvana,1.40E+02,9.46,105,105 STX
4416,,Crown,Black,Ruby,Woodland,5.20E+01,3.52,45,45 STX
4417,,Crown,Black,Ruby,Swamp,4.73E+01,3.20,40,40 STX
4418,,Crown,Black,Ruby,Ocean,4.51E+01,3.06,40,40 STX
4419,,Crown,Black,Ruby,Mines,4.83E+01,3.27,45,45 STX
4420,,Crown,Black,Ruby,Candy Land,5.59E+01,3.79,50,50 STX
4421,x,Crown,Black,Ruby,Nirvana,2.21E+02,15.01,160,160 STX
4422,,Crown,Black,Sapphire,Woodland,5.51E+01,3.74,45,45 STX
4423,,Crown,Black,Sapphire,Swamp,5.02E+01,3.40,45,45 STX
4424,,Crown,Black,Sapphire,Ocean,4.79E+01,3.24,40,40 STX
4425,,Crown,Black,Sapphire,Mines,5.12E+01,3.47,45,45 STX
4426,,Crown,Black,Sapphire,Candy Land,5.94E+01,4.03,50,50 STX
4427,x,Crown,Black,Sapphire,Nirvana,2.35E+02,15.93,170,170 STX
4428,,Crown,Black,Emerald,Woodland,5.32E+01,3.61,45,45 STX
